institution_name,original_programme_name,institution_id,programme_id,country,provider,classification,verified_programme_name,provider_native_programme_id,reason,binding_evidence,action
University of Nevada-Las Vegas,University of Nevada-Las Vegas Engineering,scorecard-us-stage1-051,338ab231-450c-5f5a-820e-362d346e2338,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
University at Buffalo,University at Buffalo Computer Science,scorecard-us-stage1-052,fc8f6091-2e0a-5baa-8a3d-abd7510b600a,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
University at Buffalo,University at Buffalo Engineering,scorecard-us-stage1-052,969f50e1-1532-53c4-8eb9-e471dbd27ad2,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
Ohio State University-Main Campus,Ohio State University-Main Campus Computer Science,scorecard-us-stage1-053,96bb941d-6230-5d8a-a28f-5ed51af0202c,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
Ohio State University-Main Campus,Ohio State University-Main Campus Engineering,scorecard-us-stage1-053,a8f1a725-50d6-502e-abf2-8faece30ad21,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
University of Oklahoma-Norman Campus,University of Oklahoma-Norman Campus Computer Science,scorecard-us-stage1-054,adfc2516-288d-57ee-b218-b1185ca9f0ec,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
University of Oklahoma-Norman Campus,University of Oklahoma-Norman Campus Engineering,scorecard-us-stage1-054,4461db80-bfa6-50b9-bd31-54a5aef42391,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
Oregon State University,Oregon State University Computer Science,scorecard-us-stage1-055,2a763798-8d5b-525a-8283-fb067d2079bb,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
Oregon State University,Oregon State University Engineering,scorecard-us-stage1-055,e8686dae-7259-5f5a-a1c8-4873b16335d6,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
The Pennsylvania State University,The Pennsylvania State University Computer Science,scorecard-us-stage1-056,a42eb6e5-7905-553e-a879-d5ef8bad45f0,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
The Pennsylvania State University,The Pennsylvania State University Engineering,scorecard-us-stage1-056,46297f53-803b-50c9-96b5-fd9203694be5,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
University of Puerto Rico-Mayaguez,University of Puerto Rico-Mayaguez Computer Science,scorecard-us-stage1-057,c3fc1ce7-b5b2-52d8-bfbf-d9d98e032281,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
University of Puerto Rico-Mayaguez,University of Puerto Rico-Mayaguez Engineering,scorecard-us-stage1-057,ed312f6c-1dec-5521-ab29-a47878e2e91b,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
University of Rhode Island,University of Rhode Island Computer Science,scorecard-us-stage1-058,cc8702fc-9922-5cba-9485-9342a37d0568,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
University of Rhode Island,University of Rhode Island Engineering,scorecard-us-stage1-058,d2bf83f0-55ab-5155-85c6-28893d3be7c4,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
University of South Carolina-Columbia,University of South Carolina-Columbia Computer Science,scorecard-us-stage1-059,4a661ec4-3204-577f-b885-e6da8380ee72,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
University of South Carolina-Columbia,University of South Carolina-Columbia Engineering,scorecard-us-stage1-059,9d15216e-e31f-5093-b29f-ecb3933b3a65,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
South Dakota State University,South Dakota State University Computer Science,scorecard-us-stage1-060,812e0c6d-a481-53fb-b1f4-2762755c81c6,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
South Dakota State University,South Dakota State University Engineering,scorecard-us-stage1-060,fdcb3128-2a58-5ee8-9dc2-b4bdf10ba90e,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
The University of Tennessee-Knoxville,The University of Tennessee-Knoxville Computer Science,scorecard-us-stage1-061,a5aaa23f-4d92-5605-8c9d-34eddf1dd888,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
The University of Tennessee-Knoxville,The University of Tennessee-Knoxville Engineering,scorecard-us-stage1-061,0cdad72c-c49b-5049-b35d-3c61c4972feb,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
Texas A & M University-College Station,Texas A & M University-College Station Computer Science,scorecard-us-stage1-062,b8f351e6-50e2-5599-8561-ba0e833f25d0,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
Texas A & M University-College Station,Texas A & M University-College Station Engineering,scorecard-us-stage1-062,1cff6d4c-d70c-5246-9300-34f8f80bb2e3,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
Western Governors University,Western Governors University Computer Science,scorecard-us-stage1-063,83672477-58ab-5dfd-8848-be0e686aef69,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
Western Governors University,Western Governors University Engineering,scorecard-us-stage1-063,0613d5f6-f559-57f1-8bf1-155631525f66,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
Liberty University,Liberty University Computer Science,scorecard-us-stage1-064,1e0b380c-771c-5903-bf1e-c73d7bb8c7b2,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
Liberty University,Liberty University Engineering,scorecard-us-stage1-064,bbaf1d18-49a6-5e29-9bfc-fadd5d3e463b,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
University of the Virgin Islands,University of the Virgin Islands Computer Science,scorecard-us-stage1-065,e9b2f655-8668-5df4-b3d6-b43b833b87e9,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
University of the Virgin Islands,University of the Virgin Islands Engineering,scorecard-us-stage1-065,d6ec0fea-0326-51ba-b171-71af1d51e2ee,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
University of Vermont,University of Vermont Computer Science,scorecard-us-stage1-066,f1cda8fc-c195-57c4-ad98-ba9d20d45810,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
University of Vermont,University of Vermont Engineering,scorecard-us-stage1-066,8c7cdad8-4066-592a-bf37-6345ed0311cc,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
University of Washington-Seattle Campus,University of Washington-Seattle Campus Computer Science,scorecard-us-stage1-067,d0485169-eb6c-569a-85b6-983a38c3ed2f,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
University of Washington-Seattle Campus,University of Washington-Seattle Campus Engineering,scorecard-us-stage1-067,a1c471ec-d052-554d-bc5f-1582181727b1,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
University of Wisconsin-Madison,University of Wisconsin-Madison Computer Science,scorecard-us-stage1-068,0a00bdf6-1011-58de-89c6-e54818314b14,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
University of Wisconsin-Madison,University of Wisconsin-Madison Engineering,scorecard-us-stage1-068,a9de1268-7f4a-5f97-8064-1d1e764eda2f,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
West Virginia University,West Virginia University Computer Science,scorecard-us-stage1-069,e0a82c7f-2dc9-5e70-8154-56f81c8bb5a0,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
West Virginia University,West Virginia University Engineering,scorecard-us-stage1-069,b4f3ad7f-3afc-53c8-abd3-400aef8d4f96,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
University of Wyoming,University of Wyoming Computer Science,scorecard-us-stage1-070,540f7923-29e4-5dfe-82f8-6352fce8a128,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
University of Wyoming,University of Wyoming Engineering,scorecard-us-stage1-070,3b4397b9-9684-5cda-9a3f-0c5b81ef6dd3,US,College Scorecard,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
Institut national supérieur du professorat et de l'éducation - site de l'Ain,master mention enseignement et éducation - professorat des écoles,onisep-fr-stage1-001,f851cbdf-cdd3-513d-9f6f-3a5ed1dda854,FR,Onisep Idéo,VERIFIED_PROGRAMME,master mention enseignement et éducation - professorat des écoles,"{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.144647"", ""onisep_higher_ed.ENS code UAI"": ""0011277H""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0011277H; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.144647,KEEP_PRODUCTION
Institut national supérieur du professorat et de l'éducation - site de l'Ain,licence mention professorat des écoles,onisep-fr-stage1-001,26771848-8ad9-59b3-9f88-86811be85572,FR,Onisep Idéo,VERIFIED_PROGRAMME,licence mention professorat des écoles,"{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.143520"", ""onisep_higher_ed.ENS code UAI"": ""0011277H""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0011277H; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.143520,KEEP_PRODUCTION
Campus de Lyon 3 à Bourg-en-Bresse,licence mention histoire,onisep-fr-stage1-002,4a6dc990-011c-5b1c-8192-72159ff410fc,FR,Onisep Idéo,VERIFIED_PROGRAMME,licence mention histoire,"{""onisep_higher_ed.Action de Formation (AF) identifiant Onisep"": ""AF.27150"", ""onisep_higher_ed.ENS code UAI"": ""0011310U""}",source-native programme identifier and deterministic identity binding,onisep_higher_ed.ENS code UAI=0011310U; onisep_higher_ed.Action de Formation (AF) identifiant Onisep=AF.27150,KEEP_PRODUCTION
